P1_75,csvTime,P1_66
310,2024-05-17 07:49:59,0
306,2024-05-17 07:50:59,0
412,2024-05-17 07:51:59,0
232,2024-05-17 07:52:59,0
306,2024-05-17 07:53:59,0
376,2024-05-17 07:54:59,0
266,2024-05-17 07:55:59,0
265,2024-05-17 07:56:59,0
221,2024-05-17 07:57:59,0
208,2024-05-17 07:58:59,0
216,2024-05-17 07:59:59,0
198,2024-05-17 08:00:59,0
206,2024-05-17 08:01:59,0
206,2024-05-17 08:02:59,0
282,2024-05-17 08:03:59,0
202,2024-05-17 08:04:59,0
224,2024-05-17 08:05:59,0
219,2024-05-17 08:06:59,0
213,2024-05-17 08:07:59,0
263,2024-05-17 08:08:59,0
213,2024-05-17 08:09:59,0
249,2024-05-17 08:10:59,0
255,2024-05-17 08:11:59,0
265,2024-05-17 08:12:59,0
254,2024-05-17 08:13:59,0
285,2024-05-17 08:14:59,0
442,2024-05-17 08:15:59,0
279,2024-05-17 08:16:59,0
216,2024-05-17 08:17:59,0
224,2024-05-17 08:18:59,0
434,2024-05-17 08:19:59,0
493,2024-05-17 08:20:59,0
335,2024-05-17 08:21:59,0
451,2024-05-17 08:22:59,0
475,2024-05-17 08:23:59,0
424,2024-05-17 08:24:59,0
332,2024-05-17 08:25:59,0
381,2024-05-17 08:26:59,0
321,2024-05-17 08:27:59,0
340,2024-05-17 08:28:59,0
337,2024-05-17 08:29:59,0
302,2024-05-17 08:30:59,0
337,2024-05-17 08:31:59,0
330,2024-05-17 08:32:59,0
311,2024-05-17 08:33:59,0
348,2024-05-17 08:34:59,0
329,2024-05-17 08:35:59,0
332,2024-05-17 08:36:59,0
332,2024-05-17 08:37:59,0
345,2024-05-17 08:38:59,0
312,2024-05-17 08:39:59,0
329,2024-05-17 08:40:59,0
338,2024-05-17 08:41:59,0
367,2024-05-17 08:42:59,0
381,2024-05-17 08:43:59,0
388,2024-05-17 08:44:59,0
356,2024-05-17 08:45:59,0
389,2024-05-17 08:46:59,0
420,2024-05-17 08:47:59,0
398,2024-05-17 08:48:59,0
436,2024-05-17 08:49:59,0
376,2024-05-17 08:50:59,0
409,2024-05-17 08:51:59,0
373,2024-05-17 08:52:59,0
387,2024-05-17 08:53:59,0
355,2024-05-17 08:54:59,0
389,2024-05-17 08:55:59,0
369,2024-05-17 08:56:59,0
367,2024-05-17 08:57:59,0
436,2024-05-17 08:58:59,0
399,2024-05-17 10:00:59,0
362,2024-05-17 10:01:59,0
340,2024-05-17 10:02:59,0
505,2024-05-17 10:03:59,0
483,2024-05-17 10:04:59,0
433,2024-05-17 10:05:59,0
345,2024-05-17 10:06:59,0
360,2024-05-17 10:07:59,0
238,2024-05-17 10:08:59,0
363,2024-05-17 10:09:59,0
403,2024-05-17 10:10:59,0
285,2024-05-17 10:11:59,0
241,2024-05-17 10:12:59,0
235,2024-05-17 10:13:59,0
346,2024-05-17 10:14:59,0
244,2024-05-17 10:15:59,0
249,2024-05-17 10:16:59,0
235,2024-05-17 10:17:59,0
234,2024-05-17 10:18:59,0
295,2024-05-17 10:19:59,0
249,2024-05-17 10:20:59,0
241,2024-05-17 10:21:59,0
243,2024-05-17 10:22:59,0
245,2024-05-17 10:23:59,0
260,2024-05-17 10:24:59,0
249,2024-05-17 10:25:59,0
239,2024-05-17 10:26:59,0
233,2024-05-17 10:27:59,0
241,2024-05-17 10:28:59,0
246,2024-05-17 10:29:59,0
241,2024-05-17 10:30:59,0
274,2024-05-17 10:31:59,0
264,2024-05-17 10:32:59,0
258,2024-05-17 10:33:59,0
244,2024-05-17 10:34:59,0
238,2024-05-17 10:35:59,0
243,2024-05-17 10:36:59,0
245,2024-05-17 10:37:59,0
296,2024-05-17 10:38:59,0
257,2024-05-17 10:39:59,0
269,2024-05-17 10:40:59,0
318,2024-05-17 10:41:59,0
252,2024-05-17 10:42:59,0
274,2024-05-17 10:43:59,0
447,2024-05-17 10:44:59,0
244,2024-05-17 10:45:59,0
292,2024-05-17 10:46:59,0
246,2024-05-17 10:47:59,0
254,2024-05-17 10:48:59,0
268,2024-05-17 10:49:59,0
238,2024-05-17 10:50:59,0
237,2024-05-17 10:51:59,0
231,2024-05-17 10:52:59,0
241,2024-05-17 10:53:59,0
204,2024-05-17 10:54:59,0
458,2024-05-17 10:55:59,0
210,2024-05-17 10:56:59,0
207,2024-05-17 10:57:59,0
214,2024-05-17 10:58:59,0
252,2024-05-17 11:00:59,0
213,2024-05-17 11:01:59,0
282,2024-05-17 11:02:59,0
274,2024-05-17 11:03:59,0
232,2024-05-17 11:05:00,0
373,2024-05-17 11:05:59,0
251,2024-05-17 11:06:59,0
246,2024-05-17 11:07:59,0
246,2024-05-17 11:08:59,0
282,2024-05-17 11:09:59,0
256,2024-05-17 11:10:59,0
263,2024-05-17 11:11:59,0
227,2024-05-17 11:12:59,0
241,2024-05-17 11:13:59,0
236,2024-05-17 11:14:59,0
238,2024-05-17 11:15:59,0
236,2024-05-17 11:16:59,0
230,2024-05-17 11:17:59,0
219,2024-05-17 11:18:59,0
227,2024-05-17 11:19:59,0
232,2024-05-17 11:20:59,0
244,2024-05-17 11:21:59,0
268,2024-05-17 11:22:59,0
263,2024-05-17 11:23:59,0
241,2024-05-17 11:24:59,0
232,2024-05-17 11:25:59,0
235,2024-05-17 11:26:59,0
226,2024-05-17 11:27:59,0
228,2024-05-17 11:28:59,0
227,2024-05-17 11:29:59,0
227,2024-05-17 11:30:59,0
221,2024-05-17 11:31:59,0
304,2024-05-17 11:32:59,0
219,2024-05-17 11:33:59,0
282,2024-05-17 11:34:59,0
221,2024-05-17 11:35:59,0
265,2024-05-17 11:36:59,0
252,2024-05-17 11:37:59,0
276,2024-05-17 11:38:59,0
235,2024-05-17 11:39:59,0
301,2024-05-17 11:40:59,0
269,2024-05-17 11:41:59,0
287,2024-05-17 11:42:59,0
280,2024-05-17 11:43:59,0
282,2024-05-17 11:44:59,0
279,2024-05-17 11:45:59,0
246,2024-05-17 11:46:59,0
246,2024-05-17 11:47:59,0
236,2024-05-17 11:48:59,0
326,2024-05-17 11:49:59,0
256,2024-05-17 11:50:59,0
395,2024-05-17 11:51:59,0
256,2024-05-17 11:52:59,0
235,2024-05-17 11:53:59,0
223,2024-05-17 11:54:59,0
257,2024-05-17 11:55:59,0
257,2024-05-17 11:56:59,0
274,2024-05-17 11:57:59,0
274,2024-05-17 11:58:59,0
280,2024-05-17 12:00:59,0
307,2024-05-17 12:01:59,0
282,2024-05-17 12:02:59,0
298,2024-05-17 12:03:59,0
218,2024-05-17 12:04:59,0
251,2024-05-17 12:05:59,0
258,2024-05-17 12:06:59,0
246,2024-05-17 12:07:59,0
224,2024-05-17 12:08:59,0
235,2024-05-17 12:09:59,0
267,2024-05-17 12:10:59,0
227,2024-05-17 12:11:59,0
238,2024-05-17 12:12:59,0
293,2024-05-17 12:13:59,0
290,2024-05-17 12:14:59,0
288,2024-05-17 12:15:59,0
271,2024-05-17 12:16:59,0
283,2024-05-17 12:17:59,0
293,2024-05-17 12:18:59,0
276,2024-05-17 12:19:59,0
290,2024-05-17 12:20:59,0
301,2024-05-17 12:21:59,0
293,2024-05-17 12:22:59,0
296,2024-05-17 12:23:59,0
293,2024-05-17 12:24:59,0
277,2024-05-17 12:25:59,0
243,2024-05-17 12:26:59,0
232,2024-05-17 12:27:59,0
226,2024-05-17 12:28:59,0
290,2024-05-17 12:29:59,0
268,2024-05-17 12:30:59,0
301,2024-05-17 12:31:59,0
301,2024-05-17 12:32:59,0
274,2024-05-17 12:33:59,0
268,2024-05-17 12:34:59,0
268,2024-05-17 12:35:59,0
265,2024-05-17 12:36:59,0
276,2024-05-17 12:37:59,0
268,2024-05-17 12:38:59,0
263,2024-05-17 12:39:59,0
271,2024-05-17 12:40:59,0
263,2024-05-17 12:41:59,0
266,2024-05-17 12:42:59,0
268,2024-05-17 12:43:59,0
262,2024-05-17 12:44:59,0
261,2024-05-17 12:45:59,0
254,2024-05-17 12:46:59,0
257,2024-05-17 12:47:59,0
263,2024-05-17 12:48:59,0
274,2024-05-17 12:49:59,0
241,2024-05-17 12:50:59,0
263,2024-05-17 12:51:59,0
255,2024-05-17 12:52:59,0
265,2024-05-17 12:53:59,0
246,2024-05-17 12:54:59,0
250,2024-05-17 12:55:59,0
243,2024-05-17 12:56:59,0
276,2024-05-17 12:57:59,0
300,2024-05-17 12:58:59,0
225,2024-05-17 13:00:59,0
224,2024-05-17 13:01:59,0
281,2024-05-17 13:02:59,0
229,2024-05-17 13:03:59,0
245,2024-05-17 13:04:59,0
282,2024-05-17 13:05:59,0
281,2024-05-17 13:06:59,0
279,2024-05-17 13:07:59,0
275,2024-05-17 13:08:59,0
235,2024-05-17 13:09:59,0
241,2024-05-17 13:10:59,0
238,2024-05-17 13:11:59,0
243,2024-05-17 13:12:59,0
252,2024-05-17 13:13:59,0
246,2024-05-17 13:14:59,0
232,2024-05-17 13:15:59,0
251,2024-05-17 13:16:59,0
241,2024-05-17 13:17:59,0
244,2024-05-17 13:18:59,0
229,2024-05-17 13:19:59,0
237,2024-05-17 13:20:59,0
229,2024-05-17 13:21:59,0
296,2024-05-17 13:22:59,0
260,2024-05-17 13:23:59,0
294,2024-05-17 13:24:59,0
227,2024-05-17 13:25:59,0
227,2024-05-17 13:26:59,0
236,2024-05-17 13:27:59,0
235,2024-05-17 13:28:59,0
219,2024-05-17 13:29:59,0
232,2024-05-17 13:30:59,0
235,2024-05-17 13:31:59,0
263,2024-05-17 13:32:59,0
260,2024-05-17 13:33:59,0
315,2024-05-17 13:34:59,0
276,2024-05-17 13:35:59,0
263,2024-05-17 13:36:59,0
279,2024-05-17 13:37:59,0
268,2024-05-17 13:38:59,0
235,2024-05-17 13:39:59,0
222,2024-05-17 13:40:59,0
230,2024-05-17 13:41:59,0
224,2024-05-17 13:42:59,0
232,2024-05-17 13:43:59,0
227,2024-05-17 13:44:59,0
224,2024-05-17 13:45:59,0
232,2024-05-17 13:46:59,0
230,2024-05-17 13:47:59,0
243,2024-05-17 13:48:59,0
223,2024-05-17 13:49:59,0
225,2024-05-17 13:50:59,0
230,2024-05-17 13:51:59,0
246,2024-05-17 13:52:59,0
235,2024-05-17 13:53:59,0
223,2024-05-17 13:54:59,0
254,2024-05-17 13:55:59,0
268,2024-05-17 13:56:59,0
224,2024-05-17 13:57:59,0
252,2024-05-17 13:58:59,0
249,2024-05-17 14:00:59,0
255,2024-05-17 14:01:59,0
212,2024-05-17 14:02:59,0
235,2024-05-17 14:03:59,0
274,2024-05-17 14:04:59,0
297,2024-05-17 14:05:59,0
282,2024-05-17 14:06:59,0
296,2024-05-17 14:07:59,0
309,2024-05-17 14:08:59,0
290,2024-05-17 14:09:59,0
292,2024-05-17 14:10:59,0
246,2024-05-17 14:11:59,0
233,2024-05-17 14:12:59,0
237,2024-05-17 14:13:59,0
232,2024-05-17 14:14:59,0
243,2024-05-17 14:15:59,0
238,2024-05-17 14:16:59,0
250,2024-05-17 14:17:59,0
258,2024-05-17 14:18:59,0
254,2024-05-17 14:19:59,0
243,2024-05-17 14:20:59,0
287,2024-05-17 14:21:59,0
241,2024-05-17 14:22:59,0
232,2024-05-17 14:23:59,0
202,2024-05-17 14:24:59,0
230,2024-05-17 14:25:59,0
205,2024-05-17 14:26:59,0
225,2024-05-17 14:27:59,0
213,2024-05-17 14:28:59,0
208,2024-05-17 14:29:59,0
205,2024-05-17 14:30:59,0
208,2024-05-17 14:31:59,0
188,2024-05-17 14:32:59,0
222,2024-05-17 14:33:59,0
224,2024-05-17 14:34:59,0
222,2024-05-17 14:35:59,0
216,2024-05-17 14:36:59,0
237,2024-05-17 14:37:59,0
227,2024-05-17 14:38:59,0
227,2024-05-17 14:39:59,0
238,2024-05-17 14:40:59,0
235,2024-05-17 14:41:59,0
241,2024-05-17 14:42:59,0
209,2024-05-17 14:43:59,0
224,2024-05-17 14:44:59,0
222,2024-05-17 14:45:59,0
239,2024-05-17 14:46:59,0
216,2024-05-17 14:47:59,0
227,2024-05-17 14:48:59,0
233,2024-05-17 14:49:59,0
241,2024-05-17 14:50:59,0
244,2024-05-17 14:51:59,0
243,2024-05-17 14:52:59,0
246,2024-05-17 14:53:59,0
243,2024-05-17 14:54:59,0
258,2024-05-17 14:55:59,0
245,2024-05-17 14:56:59,0
234,2024-05-17 14:57:59,0
239,2024-05-17 14:58:59,0
293,2024-05-17 17:00:59,0
254,2024-05-17 17:01:59,0
326,2024-05-17 17:02:59,0
257,2024-05-17 17:03:59,0
263,2024-05-17 17:04:59,0
304,2024-05-17 17:05:59,0
659,2024-05-17 17:06:59,0
340,2024-05-17 17:07:59,0
246,2024-05-17 17:08:59,0
329,2024-05-17 17:09:59,0
277,2024-05-17 17:10:59,0
255,2024-05-17 17:11:59,0
268,2024-05-17 17:12:59,0
555,2024-05-17 17:13:59,0
287,2024-05-17 17:14:59,0
263,2024-05-17 17:15:59,0
321,2024-05-17 17:16:59,0
265,2024-05-17 17:17:59,0
298,2024-05-17 17:18:59,0
266,2024-05-17 17:19:59,0
272,2024-05-17 17:20:59,0
260,2024-05-17 17:21:59,0
271,2024-05-17 17:22:59,0
279,2024-05-17 17:23:59,0
235,2024-05-17 17:24:59,0
249,2024-05-17 17:25:59,0
246,2024-05-17 17:26:59,0
224,2024-05-17 17:27:59,0
227,2024-05-17 17:28:59,0
267,2024-05-17 17:29:59,0
365,2024-05-17 17:30:59,0
351,2024-05-17 17:31:59,0
226,2024-05-17 17:32:59,0
210,2024-05-17 17:33:59,0
256,2024-05-17 17:34:59,0
282,2024-05-17 17:35:59,0
252,2024-05-17 17:36:59,0
422,2024-05-17 17:37:59,0
370,2024-05-17 17:38:59,0
373,2024-05-17 17:39:59,0
186,2024-05-17 17:40:59,0
216,2024-05-17 17:41:59,0
290,2024-05-17 17:42:59,0
213,2024-05-17 17:43:59,0
230,2024-05-17 17:44:59,0
213,2024-05-17 17:45:59,0
232,2024-05-17 17:46:59,0
242,2024-05-17 17:47:59,0
747,2024-05-17 17:48:59,0
259,2024-05-17 17:49:59,0
230,2024-05-17 17:50:59,0
221,2024-05-17 17:51:59,0
262,2024-05-17 17:52:59,0
301,2024-05-17 17:53:59,0
359,2024-05-17 17:54:59,0
215,2024-05-17 17:55:59,0
238,2024-05-17 17:56:59,0
234,2024-05-17 17:57:59,0
263,2024-05-17 17:58:59,0
458,2024-05-17 19:00:59,0
499,2024-05-17 19:01:59,0
300,2024-05-17 19:02:59,0
350,2024-05-17 19:03:59,0
329,2024-05-17 19:04:59,0
361,2024-05-17 19:05:59,0
281,2024-05-17 19:06:59,0
310,2024-05-17 19:07:59,0
266,2024-05-17 19:08:59,0
279,2024-05-17 19:09:59,0
238,2024-05-17 19:10:59,0
208,2024-05-17 19:11:59,0
166,2024-05-17 19:12:59,0
172,2024-05-17 19:13:59,0
210,2024-05-17 19:14:59,0
334,2024-05-17 19:15:59,0
328,2024-05-17 19:16:59,0
293,2024-05-17 19:17:59,0
309,2024-05-17 19:18:59,0
293,2024-05-17 19:19:59,0
263,2024-05-17 19:20:59,0
235,2024-05-17 19:21:59,0
256,2024-05-17 19:22:59,0
278,2024-05-17 19:23:59,0
263,2024-05-17 19:24:59,0
259,2024-05-17 19:25:59,0
260,2024-05-17 19:26:59,0
274,2024-05-17 19:27:59,0
246,2024-05-17 19:28:59,0
227,2024-05-17 19:29:59,0
257,2024-05-17 19:30:59,0
511,2024-05-17 19:31:59,0
244,2024-05-17 19:32:59,0
370,2024-05-17 19:33:59,0
406,2024-05-17 19:34:59,0
230,2024-05-17 19:35:59,0
246,2024-05-17 19:36:59,0
257,2024-05-17 19:37:59,0
246,2024-05-17 19:38:59,0
301,2024-05-17 19:39:59,0
296,2024-05-17 19:40:59,0
243,2024-05-17 19:41:59,0
246,2024-05-17 19:42:59,0
248,2024-05-17 19:43:59,0
248,2024-05-17 19:44:59,0
242,2024-05-17 19:45:59,0
244,2024-05-17 19:46:59,0
293,2024-05-17 19:47:59,0
354,2024-05-17 19:48:59,0
256,2024-05-17 19:49:59,0
290,2024-05-17 19:50:59,0
276,2024-05-17 19:51:59,0
271,2024-05-17 19:52:59,0
276,2024-05-17 19:53:59,0
279,2024-05-17 19:54:59,0
277,2024-05-17 19:55:59,0
264,2024-05-17 19:56:59,0
231,2024-05-17 19:57:59,0
230,2024-05-17 19:58:59,0
244,2024-05-17 19:59:59,0
254,2024-05-17 20:00:59,0
257,2024-05-17 20:01:59,0
254,2024-05-17 20:02:59,0
258,2024-05-17 20:03:59,0
268,2024-05-17 20:04:59,0
254,2024-05-17 20:05:59,0
279,2024-05-17 20:06:59,0
256,2024-05-17 20:07:59,0
274,2024-05-17 20:08:59,0
267,2024-05-17 20:09:59,0
266,2024-05-17 20:10:59,0
265,2024-05-17 20:11:59,0
257,2024-05-17 20:12:59,0
257,2024-05-17 20:13:59,0
246,2024-05-17 20:14:59,0
260,2024-05-17 20:15:59,0
271,2024-05-17 20:16:59,0
249,2024-05-17 20:17:59,0
252,2024-05-17 20:18:59,0
266,2024-05-17 20:19:59,0
276,2024-05-17 20:20:59,0
257,2024-05-17 20:21:59,0
263,2024-05-17 20:22:59,0
230,2024-05-17 20:23:59,0
263,2024-05-17 20:24:59,0
260,2024-05-17 20:25:59,0
248,2024-05-17 20:26:59,0
252,2024-05-17 20:27:59,0
241,2024-05-17 20:28:59,0
232,2024-05-17 20:29:59,0
241,2024-05-17 20:30:59,0
235,2024-05-17 20:31:59,0
234,2024-05-17 20:32:59,0
254,2024-05-17 20:33:59,0
245,2024-05-17 20:34:59,0
263,2024-05-17 20:35:59,0
238,2024-05-17 20:36:59,0
226,2024-05-17 20:37:59,0
265,2024-05-17 20:38:59,0
276,2024-05-17 20:39:59,0
271,2024-05-17 20:40:59,0
279,2024-05-17 20:41:59,0
285,2024-05-17 20:42:59,0
274,2024-05-17 20:43:59,0
290,2024-05-17 20:44:59,0
268,2024-05-17 20:45:59,0
285,2024-05-17 20:46:59,0
285,2024-05-17 20:47:59,0
279,2024-05-17 20:48:59,0
269,2024-05-17 20:49:59,0
263,2024-05-17 20:50:59,0
285,2024-05-17 20:51:59,0
268,2024-05-17 20:52:59,0
265,2024-05-17 20:53:59,0
279,2024-05-17 20:54:59,0
262,2024-05-17 20:55:59,0
259,2024-05-17 20:56:59,0
266,2024-05-17 20:57:59,0
257,2024-05-17 20:58:59,0
257,2024-05-17 20:59:59,0
233,2024-05-17 22:00:59,0
293,2024-05-17 22:01:59,0
296,2024-05-17 22:02:59,0
290,2024-05-17 22:03:59,0
237,2024-05-17 22:04:59,0
265,2024-05-17 22:05:59,0
238,2024-05-17 22:06:59,0
266,2024-05-17 22:07:59,0
252,2024-05-17 22:08:59,0
277,2024-05-17 22:09:59,0
241,2024-05-17 22:10:59,0
230,2024-05-17 22:11:59,0
250,2024-05-17 22:12:59,0
242,2024-05-17 22:13:59,0
282,2024-05-17 22:14:59,0
248,2024-05-17 22:15:59,0
250,2024-05-17 22:16:59,0
274,2024-05-17 22:17:59,0
247,2024-05-17 22:18:59,0
208,2024-05-17 22:19:59,0
216,2024-05-17 22:20:59,0
218,2024-05-17 22:21:59,0
260,2024-05-17 22:22:59,0
220,2024-05-17 22:23:59,0
235,2024-05-17 22:24:59,0
216,2024-05-17 22:25:59,0
222,2024-05-17 22:26:59,0
263,2024-05-17 22:27:59,0
226,2024-05-17 22:28:59,0
224,2024-05-17 22:29:59,0
235,2024-05-17 22:30:59,0
256,2024-05-17 22:31:59,0
230,2024-05-17 22:32:59,0
243,2024-05-17 22:33:59,0
235,2024-05-17 22:34:59,0
230,2024-05-17 22:35:59,0
241,2024-05-17 22:36:59,0
235,2024-05-17 22:37:59,0
232,2024-05-17 22:38:59,0
287,2024-05-17 22:39:59,0
246,2024-05-17 22:40:59,0
240,2024-05-17 22:41:59,0
274,2024-05-17 22:42:59,0
221,2024-05-17 22:43:59,0
230,2024-05-17 22:44:59,0
238,2024-05-17 22:45:59,0
231,2024-05-17 22:46:59,0
235,2024-05-17 22:47:59,0
235,2024-05-17 22:48:59,0
232,2024-05-17 22:49:59,0
224,2024-05-17 22:50:59,0
219,2024-05-17 22:51:59,0
208,2024-05-17 22:52:59,0
241,2024-05-17 22:53:59,0
210,2024-05-17 22:54:59,0
213,2024-05-17 22:55:59,0
204,2024-05-17 22:56:59,0
214,2024-05-17 22:57:59,0
221,2024-05-17 22:58:59,0
232,2024-05-17 23:00:59,0
227,2024-05-17 23:01:59,0
287,2024-05-17 23:02:59,0
239,2024-05-17 23:03:59,0
233,2024-05-17 23:04:59,0
239,2024-05-17 23:05:59,0
238,2024-05-17 23:06:59,0
233,2024-05-17 23:07:59,0
249,2024-05-17 23:08:59,0
232,2024-05-17 23:09:59,0
210,2024-05-17 23:10:59,0
210,2024-05-17 23:11:59,0
227,2024-05-17 23:12:59,0
205,2024-05-17 23:13:59,0
227,2024-05-17 23:14:59,0
208,2024-05-17 23:15:59,0
222,2024-05-17 23:16:59,0
211,2024-05-17 23:17:59,0
229,2024-05-17 23:18:59,0
210,2024-05-17 23:19:59,0
226,2024-05-17 23:20:59,0
222,2024-05-17 23:21:59,0
240,2024-05-17 23:22:59,0
219,2024-05-17 23:23:59,0
232,2024-05-17 23:24:59,0
241,2024-05-17 23:25:59,0
238,2024-05-17 23:26:59,0
216,2024-05-17 23:27:59,0
216,2024-05-17 23:28:59,0
223,2024-05-17 23:29:59,0
205,2024-05-17 23:30:59,0
211,2024-05-17 23:31:59,0
227,2024-05-17 23:32:59,0
224,2024-05-17 23:33:59,0
221,2024-05-17 23:34:59,0
221,2024-05-17 23:35:59,0
238,2024-05-17 23:36:59,0
236,2024-05-17 23:37:59,0
235,2024-05-17 23:38:59,0
268,2024-05-17 23:39:59,0
260,2024-05-17 23:40:59,0
260,2024-05-17 23:41:59,0
266,2024-05-17 23:42:59,0
268,2024-05-17 23:43:59,0
262,2024-05-17 23:44:59,0
253,2024-05-17 23:45:59,0
243,2024-05-17 23:46:59,0
268,2024-05-17 23:47:59,0
252,2024-05-17 23:48:59,0
263,2024-05-17 23:49:59,0
252,2024-05-17 23:50:59,0
266,2024-05-17 23:51:59,0
249,2024-05-17 23:52:59,0
263,2024-05-17 23:53:59,0
257,2024-05-17 23:54:59,0
263,2024-05-17 23:55:59,0
250,2024-05-17 23:56:59,0
244,2024-05-17 23:57:59,0
230,2024-05-17 23:58:59,0
266,2024-05-18 00:00:59,0
261,2024-05-18 00:01:59,0
269,2024-05-18 00:02:59,0
227,2024-05-18 00:03:59,0
232,2024-05-18 00:04:59,0
238,2024-05-18 00:05:59,0
230,2024-05-18 00:06:59,0
238,2024-05-18 00:07:59,0
210,2024-05-18 00:08:59,0
199,2024-05-18 00:09:59,0
227,2024-05-18 00:10:59,0
230,2024-05-18 00:11:59,0
231,2024-05-18 00:12:59,0
226,2024-05-18 00:13:59,0
243,2024-05-18 00:14:59,0
235,2024-05-18 00:15:59,0
249,2024-05-18 00:16:59,0
230,2024-05-18 00:17:59,0
223,2024-05-18 00:18:59,0
249,2024-05-18 00:19:59,0
236,2024-05-18 00:20:59,0
212,2024-05-18 00:21:59,0
238,2024-05-18 00:22:59,0
246,2024-05-18 00:23:59,0
229,2024-05-18 00:24:59,0
227,2024-05-18 00:25:59,0
239,2024-05-18 00:26:59,0
232,2024-05-18 00:27:59,0
232,2024-05-18 00:28:59,0
244,2024-05-18 00:29:59,0
230,2024-05-18 00:30:59,0
229,2024-05-18 00:31:59,0
243,2024-05-18 00:32:59,0
232,2024-05-18 00:33:59,0
235,2024-05-18 00:34:59,0
242,2024-05-18 00:35:59,0
221,2024-05-18 00:36:59,0
235,2024-05-18 00:37:59,0
208,2024-05-18 00:38:59,0
224,2024-05-18 00:39:59,0
216,2024-05-18 00:40:59,0
213,2024-05-18 00:41:59,0
279,2024-05-18 00:42:59,0
304,2024-05-18 00:43:59,0
232,2024-05-18 00:44:59,0
281,2024-05-18 00:45:59,0
232,2024-05-18 00:46:59,0
256,2024-05-18 00:47:59,0
244,2024-05-18 00:48:59,0
244,2024-05-18 00:49:59,0
247,2024-05-18 00:50:59,0
238,2024-05-18 00:51:59,0
248,2024-05-18 00:52:59,0
240,2024-05-18 00:53:59,0
257,2024-05-18 00:54:59,0
290,2024-05-18 00:55:59,0
285,2024-05-18 00:56:59,0
279,2024-05-18 00:57:59,0
277,2024-05-18 00:58:59,0
266,2024-05-18 01:00:59,0
275,2024-05-18 01:01:59,0
260,2024-05-18 01:02:59,0
266,2024-05-18 01:03:59,0
259,2024-05-18 01:04:59,0
241,2024-05-18 01:05:59,0
252,2024-05-18 01:06:59,0
249,2024-05-18 01:07:59,0
239,2024-05-18 01:08:59,0
223,2024-05-18 01:09:59,0
213,2024-05-18 01:10:59,0
207,2024-05-18 01:11:59,0
213,2024-05-18 01:12:59,0
242,2024-05-18 01:13:59,0
268,2024-05-18 01:14:59,0
268,2024-05-18 01:15:59,0
205,2024-05-18 01:16:59,0
203,2024-05-18 01:17:59,0
213,2024-05-18 01:18:59,0
222,2024-05-18 01:19:59,0
208,2024-05-18 01:20:59,0
219,2024-05-18 01:21:59,0
228,2024-05-18 01:22:59,0
216,2024-05-18 01:23:59,0
230,2024-05-18 01:24:59,0
244,2024-05-18 01:25:59,0
246,2024-05-18 01:26:59,0
274,2024-05-18 01:27:59,0
285,2024-05-18 01:28:59,0
274,2024-05-18 01:29:59,0
268,2024-05-18 01:30:59,0
279,2024-05-18 01:31:59,0
279,2024-05-18 01:32:59,0
282,2024-05-18 01:33:59,0
279,2024-05-18 01:34:59,0
279,2024-05-18 01:35:59,0
285,2024-05-18 01:36:59,0
279,2024-05-18 01:37:59,0
285,2024-05-18 01:38:59,0
292,2024-05-18 01:39:59,0
290,2024-05-18 01:40:59,0
295,2024-05-18 01:41:59,0
274,2024-05-18 01:42:59,0
264,2024-05-18 01:43:59,0
274,2024-05-18 01:44:59,0
271,2024-05-18 01:45:59,0
273,2024-05-18 01:46:59,0
255,2024-05-18 01:47:59,0
263,2024-05-18 01:48:59,0
266,2024-05-18 01:49:59,0
268,2024-05-18 01:50:59,0
257,2024-05-18 01:51:59,0
268,2024-05-18 01:52:59,0
268,2024-05-18 01:53:59,0
276,2024-05-18 01:54:59,0
265,2024-05-18 01:55:59,0
276,2024-05-18 01:56:59,0
285,2024-05-18 01:57:59,0
288,2024-05-18 01:58:59,0
277,2024-05-18 02:00:59,0
271,2024-05-18 02:01:59,0
268,2024-05-18 02:02:59,0
268,2024-05-18 02:03:59,0
279,2024-05-18 02:04:59,0
290,2024-05-18 02:05:59,0
285,2024-05-18 02:06:59,0
279,2024-05-18 02:07:59,0
274,2024-05-18 02:08:59,0
274,2024-05-18 02:09:59,0
271,2024-05-18 02:10:59,0
288,2024-05-18 02:11:59,0
277,2024-05-18 02:12:59,0
282,2024-05-18 02:13:59,0
277,2024-05-18 02:14:59,0
285,2024-05-18 02:15:59,0
266,2024-05-18 02:16:59,0
246,2024-05-18 02:17:59,0
263,2024-05-18 02:18:59,0
257,2024-05-18 02:19:59,0
254,2024-05-18 02:20:59,0
257,2024-05-18 02:21:59,0
241,2024-05-18 02:22:59,0
255,2024-05-18 02:23:59,0
242,2024-05-18 02:24:59,0
269,2024-05-18 02:25:59,0
271,2024-05-18 02:26:59,0
293,2024-05-18 02:27:59,0
276,2024-05-18 02:28:59,0
282,2024-05-18 02:29:59,0
276,2024-05-18 02:30:59,0
282,2024-05-18 02:31:59,0
274,2024-05-18 02:32:59,0
290,2024-05-18 02:33:59,0
265,2024-05-18 02:34:59,0
290,2024-05-18 02:35:59,0
276,2024-05-18 02:36:59,0
290,2024-05-18 02:37:59,0
283,2024-05-18 02:38:59,0
274,2024-05-18 02:39:59,0
279,2024-05-18 02:40:59,0
268,2024-05-18 02:41:59,0
