13-3-3_v,13-3-2_v,13-3-5_v,13-3-4_v,13-3-1_v,13-3-0_v,13-3-7_v,13-3-6_v,13-3-9_v,13-3-8_v,13-3-12_v,13-3-11_v,13-3-13_v,13-3-10_v,csvTime
10,6978,9,9,6970,6963,3,9,93,10,260,15,0.0,6003,2024-05-16 20:53:56
8,6976,7,8,6971,6965,3,8,93,8,1276,10,0.0,6003,2024-05-16 20:54:56
9,6975,6,8,6969,6962,3,8,93,9,1854,9,0.0,6002,2024-05-16 20:55:57
9,6976,6,8,6969,6962,3,8,93,9,1639,8,0.0,6004,2024-05-16 20:56:57
9,6977,7,8,6971,6964,3,8,94,9,806,15,0.0,6005,2024-05-16 20:57:58
10,6976,9,10,6970,6964,3,9,93,10,572,6,0.0,6005,2024-05-16 20:58:58
9,6976,6,8,6969,6963,3,8,94,9,1939,9,0.0,6004,2024-05-16 22:00:11
10,6975,9,10,6969,6963,3,9,93,10,940,5,0.0,6007,2024-05-16 22:01:12
9,6976,6,8,6970,6964,3,8,94,9,1570,6,0.0,6006,2024-05-16 22:02:12
9,6977,6,8,6971,6964,3,8,94,9,1721,16,0.0,6006,2024-05-16 22:03:12
9,6977,6,8,6971,6965,3,8,94,9,1800,13,0.0,5998,2024-05-16 22:04:12
9,6976,7,8,6969,6963,3,8,94,9,1734,8,0.0,6000,2024-05-16 22:05:12
10,6977,9,10,6970,6964,3,10,94,10,174,15,0.0,6003,2024-05-16 22:06:12
9,6976,7,8,6970,6963,3,8,93,9,1314,15,0.0,6000,2024-05-16 22:07:13
9,6976,7,9,6970,6964,3,9,94,9,1113,5,0.0,5999,2024-05-16 22:08:13
9,6978,7,8,6972,6966,3,8,94,9,1413,14,0.0,6000,2024-05-16 22:09:14
9,6977,8,9,6971,6965,3,8,94,9,743,13,0.0,6004,2024-05-16 22:10:14
9,6976,6,8,6970,6964,3,8,94,9,1854,6,0.0,6005,2024-05-16 22:11:14
9,6977,6,8,6970,6964,3,8,94,9,1844,12,0.0,6006,2024-05-16 22:12:14
9,6977,6,8,6971,6965,3,8,94,9,1745,6,0.0,6005,2024-05-16 22:13:14
8,6966,7,7,6959,6953,3,7,92,7,948,5,0.0,5991,2024-05-16 22:14:14
9,6975,6,8,6968,6961,3,8,94,9,1895,16,0.0,5981,2024-05-16 22:15:15
9,6967,6,8,6961,6955,3,8,94,9,1756,3,0.0,6003,2024-05-16 22:16:15
9,6972,6,8,6966,6960,3,8,94,9,1720,8,0.0,6004,2024-05-16 22:17:15
9,6969,6,8,6963,6956,3,8,94,9,1916,5,0.0,5994,2024-05-16 22:18:15
9,6971,6,8,6964,6958,3,8,93,9,1749,6,0.0,5997,2024-05-16 22:19:16
7,6970,3,6,6964,6958,3,5,96,6,10000,4,0.0,6004,2024-05-16 22:20:16
9,6973,6,8,6966,6959,3,8,94,9,1659,16,0.0,6001,2024-05-16 22:21:17
9,6969,6,8,6962,6956,3,8,93,9,1691,9,0.0,5985,2024-05-16 22:22:17
9,6971,6,8,6965,6958,3,8,94,9,1934,14,0.0,6016,2024-05-16 22:23:17
9,6973,6,8,6966,6959,3,8,94,9,1850,15,0.0,6013,2024-05-16 22:24:17
9,6973,6,8,6966,6959,3,8,94,9,1776,15,0.0,6010,2024-05-16 22:25:17
9,6971,6,8,6965,6958,3,8,94,9,1734,11,0.0,6008,2024-05-16 22:26:17
9,6970,6,8,6963,6956,3,8,93,9,1840,5,0.0,5985,2024-05-16 22:27:17
9,6968,6,8,6962,6955,3,8,93,9,1808,8,0.0,5998,2024-05-16 22:28:18
9,6971,6,8,6964,6957,3,8,93,9,2009,15,0.0,6006,2024-05-16 22:29:18
9,6969,6,8,6962,6956,3,8,93,8,1724,9,0.0,5999,2024-05-16 22:30:19
9,6974,6,8,6968,6962,3,8,94,9,1851,14,0.0,6005,2024-05-16 22:31:19
9,6975,6,8,6970,6964,3,8,94,9,1924,11,0.0,6001,2024-05-16 22:32:20
14,6976,14,14,6969,6963,4,13,94,14,57,15,0.0,6000,2024-05-16 22:33:20
10,6974,8,9,6968,6962,3,9,94,9,1088,9,0.0,6002,2024-05-16 22:34:21
9,6975,6,8,6969,6962,3,8,93,9,1666,5,0.0,6006,2024-05-16 22:35:21
9,6978,6,8,6971,6965,3,8,94,9,1777,11,0.0,6004,2024-05-16 22:36:21
9,6974,6,8,6967,6960,3,8,94,9,1593,9,0.0,6004,2024-05-16 22:37:21
9,6975,6,8,6968,6961,3,8,94,9,1733,14,0.0,6002,2024-05-16 22:38:21
9,6975,6,8,6968,6962,3,8,93,9,1791,14,0.0,6003,2024-05-16 22:39:21
9,6974,8,9,6967,6960,3,9,93,10,1135,16,0.0,6003,2024-05-16 22:40:22
9,6972,6,8,6966,6960,3,8,94,9,1898,6,0.0,6003,2024-05-16 22:41:22
9,6973,6,8,6967,6960,3,8,94,9,1903,15,0.0,6000,2024-05-16 22:42:22
9,6973,6,8,6967,6960,3,8,94,9,1625,15,0.0,6001,2024-05-16 22:43:22
10,6976,9,10,6970,6964,3,9,94,10,819,9,0.0,6002,2024-05-16 22:44:23
9,6974,6,8,6968,6961,3,8,94,9,1937,6,0.0,6001,2024-05-16 22:45:23
9,6977,6,8,6969,6962,3,8,93,9,1882,14,0.0,6002,2024-05-16 22:46:24
9,6977,6,8,6970,6963,3,8,93,9,1576,16,0.0,5997,2024-05-16 22:47:24
9,6979,6,8,6972,6965,3,8,93,9,1882,9,0.0,6002,2024-05-16 22:48:24
9,6978,8,9,6972,6965,3,8,93,9,730,13,0.0,6003,2024-05-16 22:49:25
9,6978,8,9,6972,6966,3,9,93,9,1062,5,0.0,6005,2024-05-16 22:50:25
9,6978,6,8,6972,6965,3,8,93,9,1558,16,0.0,6005,2024-05-16 22:51:25
9,6977,6,8,6970,6964,3,8,94,9,1791,15,0.0,6003,2024-05-16 22:52:25
9,6978,7,8,6971,6964,3,8,94,9,1395,14,0.0,6002,2024-05-16 22:53:26
10,6979,10,10,6972,6965,3,9,93,10,451,14,0.0,5999,2024-05-16 22:54:26
10,6978,9,10,6971,6964,3,9,94,10,805,7,0.0,6004,2024-05-16 22:55:26
9,6977,7,8,6971,6964,3,8,94,9,1386,6,0.0,6003,2024-05-16 22:56:27
9,6978,6,8,6971,6964,3,8,94,9,1818,15,0.0,6002,2024-05-16 22:57:27
9,6977,7,8,6971,6964,3,8,94,9,1612,8,0.0,6004,2024-05-16 22:58:27
9,6977,7,8,6970,6963,3,8,92,9,874,10,0.0,6000,2024-05-16 23:00:27
9,6988,7,8,6981,6974,3,8,94,9,1684,16,0.0,6010,2024-05-16 23:01:27
9,6959,6,8,6952,6945,3,8,93,9,1751,11,0.0,5994,2024-05-16 23:02:28
9,6958,7,8,6951,6944,3,8,93,9,1252,12,0.0,5995,2024-05-16 23:03:28
12,6959,11,11,6952,6946,3,10,94,11,768,5,0.0,5995,2024-05-16 23:04:28
9,6959,6,8,6952,6945,3,8,93,9,1799,16,0.0,5998,2024-05-16 23:05:28
9,6954,6,8,6947,6940,3,8,93,9,1614,14,0.0,5996,2024-05-16 23:06:28
9,6955,6,8,6948,6941,3,8,93,9,1713,10,0.0,5996,2024-05-16 23:07:28
9,6949,7,8,6943,6936,3,8,93,9,1574,8,0.0,6001,2024-05-16 23:08:28
9,6954,6,8,6947,6941,3,8,93,9,1763,5,0.0,5993,2024-05-16 23:09:29
9,6958,6,8,6952,6945,3,8,93,9,1695,9,0.0,5991,2024-05-16 23:10:29
9,6957,6,8,6950,6942,3,8,93,9,1670,13,0.0,5986,2024-05-16 23:11:29
9,6959,7,8,6952,6945,3,8,93,9,1571,14,0.0,5991,2024-05-16 23:12:30
9,6959,7,8,6952,6945,3,8,93,9,1643,10,0.0,5996,2024-05-16 23:13:30
9,6960,6,8,6953,6946,3,8,93,9,1729,13,0.0,6003,2024-05-16 23:14:30
34,6958,34,34,6951,6945,7,29,96,30,15,8,0.0,6010,2024-05-16 23:15:31
9,6938,6,8,6930,6923,3,8,93,9,1828,15,0.0,5995,2024-05-16 23:16:31
9,6952,6,8,6946,6939,3,8,94,9,1860,12,0.0,6002,2024-05-16 23:17:32
9,6962,6,8,6955,6948,3,8,93,9,1673,11,0.0,5979,2024-05-16 23:18:33
9,6949,6,8,6943,6936,3,8,93,9,1742,9,0.0,5989,2024-05-16 23:19:33
9,6954,6,8,6947,6940,3,8,93,9,1699,6,0.0,6003,2024-05-16 23:20:34
9,6954,6,8,6947,6940,3,8,94,9,1593,16,0.0,6006,2024-05-16 23:21:34
9,6953,6,8,6945,6938,3,8,93,9,1871,16,0.0,6002,2024-05-16 23:22:34
9,6954,6,8,6947,6940,3,8,94,9,1774,13,0.0,6004,2024-05-16 23:23:34
9,6954,6,8,6948,6941,3,8,94,9,1704,13,0.0,6008,2024-05-16 23:24:35
9,6957,6,8,6950,6943,3,8,94,9,1565,10,0.0,6009,2024-05-16 23:25:35
9,6953,6,8,6946,6939,3,8,93,9,1695,14,0.0,5994,2024-05-16 23:26:36
9,6974,6,8,6967,6961,3,8,94,9,1630,7,0.0,6010,2024-05-16 23:27:36
17,6970,17,17,6961,6954,4,15,95,15,180,14,0.0,6011,2024-05-16 23:28:36
9,6967,6,8,6961,6954,3,8,94,9,1624,14,0.0,6015,2024-05-16 23:29:36
9,6969,6,8,6962,6956,3,8,94,9,1647,10,0.0,6004,2024-05-16 23:30:37
9,6968,6,8,6960,6953,3,8,94,9,1632,13,0.0,6006,2024-05-16 23:31:37
9,6970,6,8,6964,6958,3,8,94,8,2017,5,0.0,6007,2024-05-16 23:32:37
9,6968,6,8,6960,6953,3,8,94,9,1817,16,0.0,6010,2024-05-16 23:33:37
9,6968,6,8,6961,6955,3,8,94,9,1884,13,0.0,5986,2024-05-16 23:34:38
9,6965,6,8,6959,6952,3,8,93,9,1739,14,0.0,6005,2024-05-16 23:35:38
9,6968,6,8,6962,6955,3,8,94,9,1829,9,0.0,6007,2024-05-16 23:36:39
9,6973,7,8,6967,6960,3,8,94,9,1503,6,0.0,6004,2024-05-16 23:37:39
9,6976,7,8,6969,6962,3,8,93,9,1436,15,0.0,6003,2024-05-16 23:38:40
9,6972,6,8,6966,6960,3,8,94,9,1889,4,0.0,6009,2024-05-16 23:39:40
9,6974,6,8,6967,6961,3,8,94,9,1933,6,0.0,6006,2024-05-16 23:40:40
9,6975,6,8,6969,6963,3,8,94,9,1953,5,0.0,6010,2024-05-16 23:41:40
12,6975,12,12,6969,6963,3,10,95,11,298,7,0.0,6005,2024-05-16 23:42:40
12,6977,11,11,6970,6964,3,11,94,12,207,13,0.0,6012,2024-05-16 23:43:41
9,6975,6,8,6968,6962,3,8,94,9,1759,6,0.0,6007,2024-05-16 23:44:41
9,6977,6,8,6970,6963,3,8,94,9,1815,15,0.0,6007,2024-05-16 23:45:41
9,6975,6,8,6969,6962,3,8,94,9,1812,11,0.0,6008,2024-05-16 23:46:41
9,6977,6,8,6971,6965,3,8,94,9,1826,12,0.0,5999,2024-05-16 23:47:41
9,6977,6,8,6970,6963,3,8,94,9,1875,15,0.0,6008,2024-05-16 23:48:41
0,6976,0,0,6969,6963,1,3,100,3,0,14,0.0,6008,2024-05-16 23:49:42
9,6975,6,8,6968,6962,3,8,94,9,1835,6,0.0,6008,2024-05-16 23:50:42
9,6978,6,8,6971,6965,3,8,94,9,1841,13,0.0,6007,2024-05-16 23:51:42
9,6977,7,8,6971,6965,3,8,94,9,1570,10,0.0,6001,2024-05-16 23:52:42
9,6976,7,8,6970,6964,3,8,94,9,1414,5,0.0,6006,2024-05-16 23:53:43
9,6974,8,9,6968,6962,3,8,93,9,1163,5,0.0,6008,2024-05-16 23:54:43
11,6976,11,11,6970,6963,3,10,94,10,743,10,0.0,6007,2024-05-16 23:55:44
9,6976,6,8,6970,6964,3,8,93,8,1799,5,0.0,6010,2024-05-16 23:56:44
9,6977,7,8,6971,6965,3,8,94,9,1336,14,0.0,6010,2024-05-16 23:57:44
9,6979,6,8,6973,6967,3,8,94,9,1720,7,0.0,6009,2024-05-16 23:58:44
12,6976,10,11,6970,6965,3,11,94,11,649,4,0.0,6010,2024-05-17 00:00:45
9,6976,6,8,6971,6965,3,8,94,9,2005,4,0.0,6008,2024-05-17 00:01:46
11,6978,10,10,6972,6966,3,10,94,11,586,8,0.0,6008,2024-05-17 00:02:46
11,6977,9,10,6972,6966,3,9,94,10,1049,3,0.0,6009,2024-05-17 00:03:46
9,6976,7,8,6970,6964,3,8,94,8,953,7,0.0,6009,2024-05-17 00:04:47
9,6973,7,8,6968,6963,3,8,94,9,1642,8,0.0,6009,2024-05-17 00:05:47
9,6976,7,8,6971,6965,3,9,94,9,1485,13,0.0,6008,2024-05-17 00:06:48
10,6976,8,9,6970,6964,3,9,94,10,1309,16,0.0,6008,2024-05-17 00:07:48
9,6976,7,8,6970,6964,3,8,94,9,1208,10,0.0,6009,2024-05-17 00:08:48
10,6977,8,9,6970,6964,3,9,94,9,1082,15,0.0,6007,2024-05-17 00:09:48
9,6977,6,8,6971,6965,3,8,94,9,1932,4,0.0,6007,2024-05-17 00:10:48
11,6976,8,10,6970,6963,3,9,94,10,1242,13,0.0,6007,2024-05-17 00:11:49
9,6975,6,8,6968,6962,3,8,93,9,1824,14,0.0,6008,2024-05-17 00:12:49
10,6975,7,9,6969,6962,3,9,94,9,1438,6,0.0,6007,2024-05-17 00:13:50
13,6975,10,12,6969,6963,3,11,95,11,1412,10,0.0,6008,2024-05-17 00:14:50
9,6976,7,8,6970,6964,3,8,94,9,1733,5,0.0,6007,2024-05-17 00:15:50
9,6977,8,9,6970,6963,3,8,94,9,1084,16,0.0,6006,2024-05-17 00:16:50
9,6977,7,8,6970,6963,3,8,94,9,1604,5,0.0,6008,2024-05-17 00:17:51
9,6975,7,8,6969,6963,3,8,94,9,1523,6,0.0,6007,2024-05-17 00:18:51
9,6978,6,8,6971,6964,3,8,94,9,1977,14,0.0,6006,2024-05-17 00:19:51
9,6976,7,8,6969,6963,3,8,94,9,1464,9,0.0,6006,2024-05-17 00:20:51
9,6976,6,8,6969,6963,3,8,94,9,1717,9,0.0,6005,2024-05-17 00:21:51
9,6976,6,8,6971,6965,3,8,93,9,1900,6,0.0,6005,2024-05-17 00:22:52
9,6977,6,8,6970,6963,3,8,94,9,1896,14,0.0,6006,2024-05-17 00:23:52
9,6978,6,8,6972,6965,3,8,94,9,1940,13,0.0,6006,2024-05-17 00:24:52
9,6976,6,8,6970,6963,3,8,94,9,1969,13,0.0,6007,2024-05-17 00:25:52
9,6976,6,8,6970,6964,3,8,94,9,1804,5,0.0,6006,2024-05-17 00:26:52
9,6977,6,8,6970,6964,3,8,94,9,2027,6,0.0,6005,2024-05-17 00:27:53
0,6977,0,0,6970,6963,1,3,100,3,0,16,0.0,6006,2024-05-17 00:28:53
9,6978,6,8,6971,6965,3,8,94,9,1985,13,0.0,6005,2024-05-17 00:29:53
9,6977,6,8,6970,6964,3,8,94,9,1826,7,0.0,6008,2024-05-17 00:30:53
9,6978,6,8,6972,6965,3,8,94,9,1917,6,0.0,6009,2024-05-17 00:31:53
9,6978,6,8,6971,6964,3,8,94,9,1792,11,0.0,6010,2024-05-17 00:32:54
9,6977,6,8,6971,6965,3,8,94,9,1745,12,0.0,6011,2024-05-17 00:33:54
1,6979,0,0,6972,6964,1,3,100,3,10000,16,0.0,6010,2024-05-17 00:34:54
0,6979,0,0,6971,6964,1,2,100,3,0,10,0.0,6011,2024-05-17 00:35:54
0,6978,0,0,6972,6966,1,2,100,2,0,4,0.0,6011,2024-05-17 00:36:54
0,6977,0,0,6971,6964,1,2,100,2,0,16,0.0,6011,2024-05-17 00:37:54
0,6979,0,0,6972,6965,1,2,100,2,0,11,0.0,6012,2024-05-17 00:38:54
9,6977,7,8,6971,6964,3,9,94,9,974,5,0.0,6010,2024-05-17 00:39:55
10,6978,8,10,6971,6964,3,9,93,10,1105,17,0.0,6012,2024-05-17 00:40:55
9,6976,8,9,6970,6963,3,9,94,9,860,6,0.0,6011,2024-05-17 00:41:55
9,6977,7,8,6971,6964,3,8,94,9,1093,5,0.0,6009,2024-05-17 00:42:55
9,6978,7,8,6971,6965,3,8,93,8,1354,9,0.0,6008,2024-05-17 00:43:56
12,6973,10,11,6967,6961,3,11,94,12,1190,5,0.0,6009,2024-05-17 00:44:56
9,6976,6,8,6969,6962,3,8,94,9,1794,11,0.0,6011,2024-05-17 00:45:57
9,6976,6,8,6970,6963,3,8,94,9,1884,5,0.0,6011,2024-05-17 00:46:57
10,6975,8,9,6969,6963,3,9,94,10,879,5,0.0,6009,2024-05-17 00:47:57
10,6977,8,9,6971,6964,3,8,94,9,1599,14,0.0,6012,2024-05-17 00:48:58
9,6978,6,8,6972,6965,3,8,94,9,1765,15,0.0,6010,2024-05-17 00:49:58
10,6976,10,10,6971,6965,3,9,94,10,366,5,0.0,6010,2024-05-17 00:50:58
10,6976,8,9,6970,6963,3,8,94,9,1481,15,0.0,6010,2024-05-17 00:51:59
9,6977,7,8,6970,6964,3,8,94,9,1555,14,0.0,6009,2024-05-17 00:52:59
9,6977,7,8,6971,6964,3,8,94,9,1809,10,0.0,6006,2024-05-17 00:53:59
9,6977,8,9,6970,6964,3,9,94,9,1044,9,0.0,6008,2024-05-17 00:55:00
9,6977,6,8,6970,6963,3,8,94,9,1835,6,0.0,6008,2024-05-17 00:56:00
9,6977,7,8,6971,6964,3,8,94,9,1131,5,0.0,6007,2024-05-17 00:57:01
10,6975,9,9,6969,6964,3,9,94,10,579,5,0.0,6007,2024-05-17 00:58:01
9,6977,6,8,6971,6966,3,8,94,9,1931,11,0.0,6008,2024-05-17 02:00:23
9,6977,6,8,6972,6966,3,8,94,9,1872,10,0.0,6007,2024-05-17 02:01:23
9,6976,7,8,6970,6964,3,9,94,9,1327,5,0.0,6008,2024-05-17 02:02:23
9,6975,6,8,6970,6964,3,8,94,9,1977,10,0.0,6008,2024-05-17 02:03:23
9,6976,7,8,6970,6964,3,8,94,9,1401,7,0.0,6008,2024-05-17 02:04:23
10,6975,9,9,6969,6964,3,9,94,9,558,6,0.0,6006,2024-05-17 02:05:24
9,6975,6,8,6969,6963,3,8,94,9,1707,9,0.0,6007,2024-05-17 02:06:24
11,6976,9,10,6971,6965,3,10,93,10,1048,4,0.0,6008,2024-05-17 02:07:24
9,6976,6,8,6970,6964,3,8,94,9,2006,11,0.0,6007,2024-05-17 02:08:24
9,6976,6,8,6970,6964,3,8,94,9,1961,11,0.0,6008,2024-05-17 02:09:24
9,6978,6,8,6971,6965,3,8,94,9,1967,4,0.0,6008,2024-05-17 02:10:25
9,6978,6,8,6972,6965,3,8,94,9,1894,13,0.0,6008,2024-05-17 02:11:25
9,6976,6,8,6970,6965,3,8,94,9,1903,13,0.0,6009,2024-05-17 02:12:25
9,6975,6,8,6969,6963,3,8,94,9,2047,5,0.0,6011,2024-05-17 02:13:25
9,6976,6,8,6970,6964,3,8,94,9,1849,6,0.0,6010,2024-05-17 02:14:25
9,6977,6,8,6970,6964,3,8,94,9,1742,7,0.0,6008,2024-05-17 02:15:25
9,6981,6,8,6974,6968,3,8,94,9,1886,15,0.0,6008,2024-05-17 02:16:26
9,6977,7,8,6970,6964,3,8,94,9,1749,8,0.0,6012,2024-05-17 02:17:26
9,6977,6,8,6970,6964,3,8,94,9,1888,8,0.0,6009,2024-05-17 02:18:26
9,6978,6,8,6972,6965,3,8,94,9,2011,5,0.0,6011,2024-05-17 02:19:27
12,6979,11,12,6972,6965,3,11,94,11,992,15,0.0,6011,2024-05-17 02:20:27
9,6978,6,8,6971,6964,3,8,94,9,1768,9,0.0,6011,2024-05-17 02:21:28
11,6980,9,10,6972,6965,3,9,95,10,780,12,0.0,6010,2024-05-17 02:22:28
9,6979,6,8,6973,6967,3,8,94,9,1801,15,0.0,6010,2024-05-17 02:23:29
9,6979,7,8,6973,6966,3,8,94,9,1407,16,0.0,6010,2024-05-17 02:24:29
9,6978,6,8,6971,6965,3,8,94,9,1989,7,0.0,6011,2024-05-17 02:25:29
9,6977,6,8,6970,6964,3,8,94,9,1888,10,0.0,6010,2024-05-17 02:26:30
9,6974,7,8,6968,6962,3,8,93,9,1231,4,0.0,6010,2024-05-17 02:27:30
9,6976,7,8,6969,6963,3,8,94,9,1761,10,0.0,6010,2024-05-17 02:28:31
13,6978,12,12,6971,6965,3,12,95,12,360,14,0.0,6009,2024-05-17 02:29:31
9,6976,8,9,6971,6965,3,9,93,10,75,5,0.0,6011,2024-05-17 02:30:31
9,6977,6,8,6971,6964,3,8,94,9,1855,5,0.0,6012,2024-05-17 02:31:32
10,6975,9,10,6970,6965,3,9,95,10,267,5,0.0,6013,2024-05-17 02:32:32
12,6977,11,12,6971,6966,3,11,95,11,794,9,0.0,6012,2024-05-17 02:33:33
9,6979,6,8,6972,6965,3,8,94,9,1697,14,0.0,6011,2024-05-17 02:34:33
11,6977,8,10,6971,6964,3,9,94,10,904,12,0.0,6010,2024-05-17 02:35:33
9,6975,6,8,6970,6964,3,8,94,9,1541,13,0.0,6011,2024-05-17 02:36:33
9,6964,6,8,6959,6953,3,8,94,9,1699,12,0.0,6008,2024-05-17 02:37:33
10,6978,9,9,6972,6966,3,9,94,9,794,5,0.0,6011,2024-05-17 02:38:34
9,6976,6,8,6970,6964,3,8,94,9,1855,13,0.0,6011,2024-05-17 02:39:34
9,6977,7,8,6971,6965,3,9,93,9,419,14,0.0,6011,2024-05-17 02:40:34
9,6974,7,8,6969,6963,3,9,94,9,1220,13,0.0,6010,2024-05-17 02:41:34
9,6974,7,8,6968,6962,3,8,94,9,1665,10,0.0,6010,2024-05-17 02:42:34
12,6974,10,11,6969,6964,3,10,95,11,1445,3,0.0,6011,2024-05-17 02:43:34
9,6976,7,8,6970,6965,3,8,94,9,1869,12,0.0,6010,2024-05-17 02:44:34
10,6977,8,9,6970,6964,3,9,94,10,1222,11,0.0,6009,2024-05-17 02:45:35
12,6978,11,11,6971,6964,3,10,94,10,745,13,0.0,6010,2024-05-17 02:46:35
9,6974,6,8,6968,6963,3,8,93,9,1749,6,0.0,6009,2024-05-17 02:47:36
10,6977,8,9,6970,6964,3,8,94,9,530,15,0.0,6009,2024-05-17 02:48:36
9,6977,7,8,6970,6963,3,8,94,9,1623,16,0.0,6009,2024-05-17 02:49:37
10,6977,9,9,6971,6965,3,9,94,9,636,14,0.0,6009,2024-05-17 02:50:37
9,6977,6,8,6970,6963,3,8,94,9,2020,15,0.0,6010,2024-05-17 02:51:37
10,6980,8,9,6973,6966,3,9,94,9,998,15,0.0,6010,2024-05-17 02:52:37
9,6980,6,8,6973,6966,3,8,94,9,1903,13,0.0,6010,2024-05-17 02:53:38
9,6977,6,8,6972,6966,3,8,94,9,1909,5,0.0,6010,2024-05-17 02:54:38
9,6980,7,8,6973,6966,3,9,94,9,1173,14,0.0,6011,2024-05-17 02:55:38
10,6980,7,9,6973,6966,3,8,94,9,1891,5,0.0,6010,2024-05-17 02:56:38
9,6979,7,8,6972,6965,3,8,94,9,1042,10,0.0,6011,2024-05-17 02:57:39
9,6980,6,8,6973,6965,3,8,94,8,1965,6,0.0,6010,2024-05-17 02:58:39
9,6978,7,9,6972,6965,3,8,94,9,1385,8,0.0,6011,2024-05-17 03:00:39
9,6978,7,8,6970,6963,3,9,94,9,1714,8,0.0,6010,2024-05-17 03:01:40
9,6979,6,8,6972,6965,3,8,93,9,1610,15,0.0,6009,2024-05-17 03:02:40
9,6977,7,8,6971,6964,3,9,94,9,1206,9,0.0,6007,2024-05-17 03:03:40
9,6978,7,8,6972,6965,3,8,93,9,1371,15,0.0,6006,2024-05-17 03:04:41
9,6976,6,8,6970,6964,3,8,94,9,1888,6,0.0,6006,2024-05-17 03:05:41
11,6977,9,10,6970,6964,3,9,94,9,868,14,0.0,6006,2024-05-17 03:06:41
9,6975,6,8,6969,6963,3,8,94,9,2093,11,0.0,6005,2024-05-17 03:07:42
10,6977,8,9,6970,6964,3,9,94,10,1040,9,0.0,6005,2024-05-17 03:08:42
9,6978,8,9,6972,6965,3,8,94,9,718,15,0.0,6006,2024-05-17 03:09:43
9,6976,6,8,6970,6964,3,8,94,9,1601,14,0.0,6003,2024-05-17 03:10:43
9,6977,6,8,6971,6964,3,8,93,9,1906,11,0.0,6005,2024-05-17 03:11:44
9,6976,6,8,6969,6963,3,8,94,9,2016,9,0.0,6004,2024-05-17 03:12:44
9,6976,7,8,6969,6963,3,8,94,9,1642,6,0.0,6003,2024-05-17 03:13:44
9,6977,6,8,6971,6964,3,8,94,9,1999,14,0.0,6004,2024-05-17 03:14:44
9,6977,6,8,6971,6964,3,8,93,9,1966,16,0.0,6004,2024-05-17 03:15:44
13,6979,12,13,6972,6965,3,11,94,12,93,13,0.0,6005,2024-05-17 03:16:45
9,6977,6,8,6971,6965,3,8,94,9,1680,14,0.0,6005,2024-05-17 03:17:45
9,6983,7,8,6977,6971,3,8,94,9,1499,11,0.0,6008,2024-05-17 03:18:45
12,6977,11,11,6970,6963,3,10,94,11,32,16,0.0,6005,2024-05-17 03:19:46
9,6978,7,8,6971,6965,3,8,93,9,1545,15,0.0,6004,2024-05-17 03:20:46
9,6975,6,8,6969,6962,3,8,93,9,1639,14,0.0,6004,2024-05-17 03:21:47
10,6975,9,9,6969,6963,3,9,94,10,494,6,0.0,6005,2024-05-17 03:22:47
9,6977,6,8,6971,6964,3,8,94,9,1964,6,0.0,6005,2024-05-17 03:23:47
11,6976,10,10,6969,6963,3,10,94,11,279,14,0.0,6004,2024-05-17 03:24:48
9,6976,6,8,6970,6963,3,8,93,9,1652,6,0.0,6004,2024-05-17 03:25:48
9,6976,7,8,6970,6963,3,8,93,9,1334,9,0.0,6005,2024-05-17 03:26:48
9,6976,7,8,6969,6962,3,8,94,9,1493,12,0.0,6004,2024-05-17 03:27:48
12,6978,12,12,6971,6965,3,11,94,11,143,4,0.0,6005,2024-05-17 03:28:49
9,6980,7,8,6973,6966,3,8,94,9,1638,10,0.0,6005,2024-05-17 03:29:49
9,6979,6,8,6972,6965,3,8,93,8,1670,14,0.0,6006,2024-05-17 03:30:50
10,6978,8,9,6972,6966,3,9,94,10,772,5,0.0,6005,2024-05-17 03:31:50
9,6981,7,8,6974,6966,3,8,94,9,1581,12,0.0,6005,2024-05-17 03:32:50
9,6976,8,9,6970,6963,3,9,94,9,1271,6,0.0,6006,2024-05-17 03:33:50
9,6978,7,8,6971,6964,3,8,94,9,1703,7,0.0,6005,2024-05-17 03:34:51
9,6979,7,8,6972,6965,3,8,94,9,1643,8,0.0,6006,2024-05-17 03:35:51
9,6979,7,8,6972,6965,3,8,94,9,1309,10,0.0,6007,2024-05-17 03:36:51
11,6980,10,11,6973,6967,3,10,94,11,354,5,0.0,6006,2024-05-17 03:37:52
9,6977,7,8,6971,6964,3,8,94,9,1635,11,0.0,6007,2024-05-17 03:38:52
9,6978,7,8,6972,6966,3,9,94,9,1833,5,0.0,6009,2024-05-17 03:39:53
9,6976,7,8,6970,6964,3,8,93,9,1685,14,0.0,6009,2024-05-17 03:40:53
9,6977,7,8,6971,6964,3,8,93,8,1454,16,0.0,6009,2024-05-17 03:41:53
9,6977,6,8,6970,6964,3,8,94,9,1700,14,0.0,6007,2024-05-17 03:42:54
9,6976,8,9,6969,6963,3,9,94,9,874,14,0.0,6009,2024-05-17 03:43:54
11,6976,9,10,6970,6964,3,9,94,10,553,10,0.0,6010,2024-05-17 03:44:54
10,6976,8,9,6970,6964,3,9,94,9,731,5,0.0,6010,2024-05-17 03:45:54
9,6977,6,8,6971,6965,3,8,94,9,1892,5,0.0,6009,2024-05-17 03:46:54
10,6978,8,9,6971,6965,3,9,94,9,1056,8,0.0,6010,2024-05-17 03:47:55
9,6977,8,9,6970,6963,3,8,93,9,1267,12,0.0,6011,2024-05-17 03:48:55
